topic,word_id,word,meaning,romanization
korean_topik_4,k_2025,대문,A big gate,daemun
korean_topik_4,k_2026,더욱이,"Besides, moreover",deougi
korean_topik_4,k_2027,별도,A separate way,byeoldo
korean_topik_4,k_2028,비극,A tragedy,bizeuk
korean_topik_4,k_2029,솜씨,"skill,ability",somssi
korean_topik_4,k_2030,시내,The city,sinae
korean_topik_4,k_2031,신,"joy,delight",sin
korean_topik_4,k_2032,실내,In the room,sillae
korean_topik_4,k_2033,쏟다,To pour .  붓다,ssotda
korean_topik_4,k_2034,연결하다,"Connect, attach",yeongyeolhada
korean_topik_4,k_2035,외교,Diplomacy,oegyo
korean_topik_4,k_2036,주머니,Pocket,jumeoni
korean_topik_4,k_2037,계약,Contract,gyeyak
korean_topik_4,k_2038,과장,The department/section head,gwajang
korean_topik_4,k_2039,극,Drama or  play,geuk
korean_topik_4,k_2040,나란히,"In a line, row",narani
korean_topik_4,k_2041,다방,Tea room,dabang
korean_topik_4,k_2042,부끄럽다,"Be shameful,disgraceful",bukkeureopda
korean_topik_4,k_2043,성공,"success,achievement",seonggong
korean_topik_4,k_2044,수행하다,Accomplishment,suhaenghada
korean_topik_4,k_2045,신청,"application,request",sincheong
korean_topik_4,k_2046,실로,"really,indeed",sillo
korean_topik_4,k_2047,아픔,Pain,apeum
korean_topik_4,k_2048,알아듣다,To listen and comprehend,aradeutda
korean_topik_4,k_2049,약간,"Some, a little",yakgan
korean_topik_4,k_2050,연기,"Smoke, fume",yeongi
korean_topik_4,k_2051,이동,"movement,migration,drift",idong
korean_topik_4,k_2052,인연,Cause and occasion,inyeon
korean_topik_4,k_2053,일행,"A party, a troupe; a row, a line",ilhaeng
korean_topik_4,k_2054,지도,"Instruction, guidance",jido
korean_topik_4,k_2055,지식인,An intellectual,jisigin
korean_topik_4,k_2056,진지하다,"To be serious, earnest",jinjihada
korean_topik_4,k_2057,치다,"to count, reckon, calculate",chida
korean_topik_4,k_2058,호흡,"Respiration, breath",hoheup
korean_topik_4,k_2059,흔들리다,"Shake, swing,rock,tremble",heundeullida
korean_topik_4,k_2060,기온,Temperature,gion
korean_topik_4,k_2061,날아가다,To fly away,naragada
korean_topik_4,k_2062,많아지다,Become a lot,manajida
korean_topik_4,k_2063,바위,"A rock, a crag",bawi
korean_topik_4,k_2064,버릇,Habit,beoreut
korean_topik_4,k_2065,비판하다,To criticize,bipanhada
korean_topik_4,k_2066,빨갛다,"deep-red,crimson",ppalgata
korean_topik_4,k_2067,세워지다,To become erected,sewjida
korean_topik_4,k_2068,술집,Bar of some kind,suljip
korean_topik_4,k_2069,쉬다,to breathe,swida
korean_topik_4,k_2070,오랜만,After a long time,oraenman
korean_topik_4,k_2071,일부러,"On purpose, intentionally",ilbureo
korean_topik_4,k_2072,전체적,"entirely,generally",jeonchejeok
korean_topik_4,k_2073,절반,Half,jeolban
korean_topik_4,k_2074,접근하다,"approach,get near",jeopgeunhada
korean_topik_4,k_2075,편안하다,To be peaceful,pyeonanada
korean_topik_4,k_2076,확실히,"certainly,for sure",hwaksilhi
korean_topik_4,k_2077,흩어지다,Scatter about,heuteojida
korean_topik_4,k_2078,갈다,1) sharpen  (a blade) 2) rub or  chafe 3) make juice in a mixer,galda
korean_topik_4,k_2079,교류,Interchange (cultural) ; alternating current (electrical),gyoryu
korean_topik_4,k_2080,글쓰기,Writing,geulsseugi
korean_topik_4,k_2081,기후,Climate or  weather,gihu
korean_topik_4,k_2082,내내,"All along, the entire time",naenae
korean_topik_4,k_2083,대기업,Big enterprise,daegieop
korean_topik_4,k_2084,대응하다,Cope or correspond to,daeeunghada
korean_topik_4,k_2085,도구,"Tool, instrument",dogu
korean_topik_4,k_2086,매력,"fascination,charm, bewitchery",maeryeok
korean_topik_4,k_2087,백,Hundreds of,baek
korean_topik_4,k_2088,보험,"guarantee,insurance",boheom
korean_topik_4,k_2089,부럽다,Be enviable,bureopda
korean_topik_4,k_2090,부장,Head of a department,bujang
korean_topik_4,k_2091,섞이다,"To be mixed,blended",seokkida
korean_topik_4,k_2092,소,A cow,so
korean_topik_4,k_2093,심리,A mental state,simni
korean_topik_4,k_2094,심정,"one’s heart, one’s feelings",simjeong
korean_topik_4,k_2095,쏘다,"(1) To shoot  (2) to sting, bite (an insect, animal)",ssoda
korean_topik_4,k_2096,아줌마,Old or married lady,ajumma
korean_topik_4,k_2097,위치하다,To be located,wichihada
korean_topik_4,k_2098,이룩하다,"Erect, build",irukhada
korean_topik_4,k_2099,이틀,Two days,iteul
korean_topik_4,k_2100,전달하다,To deliver,jeondalhada
korean_topik_4,k_2101,정말로,Really,jeongmallo
korean_topik_4,k_2102,추다,To dance,chuda
korean_topik_4,k_2103,켜다,"To light, turn on, kindle",kyeoda
korean_topik_4,k_2104,코너,Corner,koneo
korean_topik_4,k_2105,행동하다,"To act, behave",haengdonghada
korean_topik_4,k_2106,형사,"A criminal, penal case",hyeonsa
korean_topik_4,k_2107,희곡,"A drama, a play",huigok
korean_topik_4,k_2108,감동,Agitate or  stir up the emotions,gamdong
korean_topik_4,k_2109,공항,Airport,gonghang
korean_topik_4,k_2110,군인,Sb in the military,gunin
korean_topik_4,k_2111,굳이,Firmly or  admanantly,guji
korean_topik_4,k_2112,그늘,1) shade 2)parental prodection,geuneul
korean_topik_4,k_2113,급하다,Be urgent or  pressing or  iminent,geupada
korean_topik_4,k_2114,달걀,An egg,dalgyal
korean_topik_4,k_2115,대중문화,Pop culture,daejungmunhwa
korean_topik_4,k_2116,마련되다,To be planned and arranged,maryeondoeda
korean_topik_4,k_2117,마루,"A wooden floor, floor, flooring",maru
korean_topik_4,k_2118,무게,Weight,muge
korean_topik_4,k_2119,물기,Moisture,mulgi
korean_topik_4,k_2120,성적,"A result,grade",seongjeok
korean_topik_4,k_2121,솔직히,"frankly,candidly",soljikhi
korean_topik_4,k_2122,시도하다,"To try,attempt",sidohada
korean_topik_4,k_2123,아니요,"No, that’s not the case",aniyo
korean_topik_4,k_2124,예절,"propriety,decorum",yejeol
korean_topik_4,k_2125,인상,"Impression, imprint",insang
korean_topik_4,k_2126,인터넷,Internet,inteonet
korean_topik_4,k_2127,적용하다,To apply (sth to sth else),jeogyonghada
korean_topik_4,k_2128,전통적,Traditional,jeontongjeok
korean_topik_4,k_2129,참가하다,"To take part in, join",chamgahada
korean_topik_4,k_2130,치마,A skirt,chima
korean_topik_4,k_2131,친척,Relatives,chincheok
korean_topik_4,k_2132,특정하다,Specify,teukjeonghada
korean_topik_4,k_2133,호텔,Hotel,otel
korean_topik_4,k_2134,경계,Boundary,gyeonggye
korean_topik_4,k_2135,공식,A formula or  formality,gongsik
korean_topik_4,k_2136,그다지,So much or  to that extent,geudaji
korean_topik_4,k_2137,긴장,Tension,ginjang
korean_topik_4,k_2138,깎다,Cut or  trim,kkakda
korean_topik_4,k_2139,다리,Bridge,dari
korean_topik_4,k_2140,머물다,Stay overnight,meomulda
korean_topik_4,k_2141,명예,Honor,myeongye
korean_topik_4,k_2142,뱃사람,"A seaman, sailor",baetsaram
korean_topik_4,k_2143,부처,Buddha,bucheo
korean_topik_4,k_2144,숙이다,Lower one’s head,sugida
korean_topik_4,k_2145,아가씨,"Mis, young lady",agassi
korean_topik_4,k_2146,온도,Temperature,ondo
korean_topik_4,k_2147,이마,Forehead,ima
korean_topik_4,k_2148,절대로,Absolutely,jeoldaero
korean_topik_4,k_2149,지붕,A roof,jibung
korean_topik_4,k_2150,지원하다,"To desire, aspire, hence to apply for [e.g. a job] or volunteer for sth",jiwonhada
korean_topik_4,k_2151,진짜,Real,jinjja
korean_topik_4,k_2152,짙다,"Be dark, dense",jitta
korean_topik_4,k_2153,창밖,Outside the window,changbak
korean_topik_4,k_2154,청소,Cleaning,cheongso
korean_topik_4,k_2155,침묵,Silence,chimmuk
korean_topik_4,k_2156,텍스트,Text,tekseuteu
korean_topik_4,k_2157,표면,"Front, surface, exterior",pyomyeon
korean_topik_4,k_2158,햇살,The rays of the sun,haetsal
korean_topik_4,k_2159,객관적,Objective,gaekgwanjeok
korean_topik_4,k_2160,걱정하다,To worry or  be anxious,geokjeonghada
korean_topik_4,k_2161,경제적,Economical,gyeongjejeok
korean_topik_4,k_2162,구름,A cloud or  the clouds,gureum
korean_topik_4,k_2163,구석,1) a corner  2) an out of the way place,guseok
korean_topik_4,k_2164,끄다,Put out or  extinguish,kkeuda
korean_topik_4,k_2165,담당하다,Take charge of,damdanghada
korean_topik_4,k_2166,벗기다,"Unclothe, undress",beotgida
korean_topik_4,k_2167,부대,"A detachment, squad",budae
korean_topik_4,k_2168,불빛,Fire light,bulbich
korean_topik_4,k_2169,서클,Circle,seokeul
korean_topik_4,k_2170,시청자,TV audience member,sicheongja
korean_topik_4,k_2171,실체,"substance,essence",silche
korean_topik_4,k_2172,엄격하다,"To be strict, serious",eomgyeokhada
korean_topik_4,k_2173,완벽하다,Perfect,wanbyeokhada
korean_topik_4,k_2174,완전하다,To be perfect and faultless,wanjeonhada
korean_topik_4,k_2175,절,A Buddhist temple,jeol
korean_topik_4,k_2176,종업원,waiter/waitress,jong-eob-won
korean_topik_4,k_2177,증가,"An increase,augmentation",jeungga
korean_topik_4,k_2178,출연,Going on stage,chulyeon
korean_topik_4,k_2179,학기,An educational term,hakgi
korean_topik_4,k_2180,한동안,For quite a while,handong-an
korean_topik_4,k_2181,후기,The latter term/period,hugi
korean_topik_4,k_2182,계절,Season,gyejeol
korean_topik_4,k_2183,만지다,To touch,manjida
korean_topik_4,k_2184,목사,A pastor,moksa
korean_topik_4,k_2185,바늘,"A needle, pin",baneul
korean_topik_4,k_2186,버티다,"Endure, tolerate",beotida
korean_topik_4,k_2187,부,"A department, a part",bu
korean_topik_4,k_2188,분포하다,Distribution,bunpohada
korean_topik_4,k_2189,비중,Specific gravity,bijung
korean_topik_4,k_2190,수입,Income,suip
korean_topik_4,k_2191,아이디어,Idea,aidieo
korean_topik_4,k_2192,양쪽,Both sides,yangjjok
korean_topik_4,k_2193,예컨대,"For example, such as",yeokkeondae
korean_topik_4,k_2194,운동장,"Stadium, playground",undongjang
korean_topik_4,k_2195,전개,"unfolding,development,expansion",jeondae
korean_topik_4,k_2196,접촉,"contact,touch",jeopchok
korean_topik_4,k_2197,짐,Luggage ; what is on a person,jim
korean_topik_4,k_2198,풀,Grass (cut the ~),pul
korean_topik_4,k_2199,해마다,"Every year, each year",haenmada
korean_topik_4,k_2200,후배,one’s junior,hubae
korean_topik_4,k_2201,휴가,"holidays,vacation",hyuga
korean_topik_4,k_2202,경기,The business market’s state,gyeonggi
korean_topik_4,k_2203,계곡,A valley or  gorge,gyegok
korean_topik_4,k_2204,국회의원,A member of the national Assembly,gukhoeuiwon
korean_topik_4,k_2205,다투다,Quarrel,datuda
korean_topik_4,k_2206,도저히,(도저히 + negative (지 않다/없다))Absolutely impossible ; by all means,dojeohi
korean_topik_4,k_2207,뻗다,"Stretch out, extend beyond",ppeotda
korean_topik_4,k_2208,생활하다,"To live, make a living",saenghwalhada
korean_topik_4,k_2209,솔직하다,"frankness,candidness",soljikada
korean_topik_4,k_2210,안타깝다,To be heart-breaking,antakkapda
korean_topik_4,k_2211,앞장서다,To be in the lead/ at the head,apjangseoda
korean_topik_4,k_2212,요청하다,"To ask for, to request",yocheonghada
korean_topik_4,k_2213,이르다,"Be early, premature",ireuda
korean_topik_4,k_2214,일치하다,"Agree with, to be in accord with",ilchihada
korean_topik_4,k_2215,젓다,"To make a sign,gesticulate",jeotda
korean_topik_4,k_2216,정치권,Political rights,jeongchigwon
korean_topik_4,k_2217,처녀,"A virgin, a young maiden",cheonyeo
korean_topik_4,k_2218,축제,a festival,chukje
korean_topik_4,k_2219,터뜨리다,"Break, burst,explode",teotteurida
korean_topik_4,k_2220,학습,"Learning, education",hakseup
korean_topik_4,k_2221,개발되다,To be developed or  exploited,gaebaldoeda
korean_topik_4,k_2222,높이,"High, aloft (adverb)",nopi
korean_topik_4,k_2223,당연히,Of course,dangyeonhi
korean_topik_4,k_2224,대비하다,"Provide for, prepare onself for",daebihada
korean_topik_4,k_2225,마구,"continuously, without pause",magu
korean_topik_4,k_2226,만남,A meeting,mannam
korean_topik_4,k_2227,미디어,Media,midieo
korean_topik_4,k_2228,복도,A corridor,bokdo
korean_topik_4,k_2229,수상,The prime minister,susang
korean_topik_4,k_2230,쓰러지다,"Fall, collapse",sseureojida
korean_topik_4,k_2231,영상,"An image [picture], reflection (moving pictures, movies)",yeongsang
korean_topik_4,k_2232,영혼,"A soul, a spirit",yeonghon
korean_topik_4,k_2233,운전사,The driver (of a taxi),unjeonsa
korean_topik_4,k_2234,자랑스럽다,To be proud,jarangseureopda
korean_topik_4,k_2235,잠깐,For a little while,jamkkan
korean_topik_4,k_2236,적당하다,To be appropriate,jeokdanghada
korean_topik_4,k_2237,적용되다,To be applied,jeogyongdoeda
korean_topik_4,k_2238,주,One week,ju
korean_topik_4,k_2239,지속적,Continuous,jisokjeok
korean_topik_4,k_2240,진행하다,"Advance, proceed",jinhaenghada
korean_topik_4,k_2241,차별,"distinction,differentiation",chabyeol
korean_topik_4,k_2242,곳곳,Everywhere,gotgot
korean_topik_4,k_2243,구분,A division or  section,gubun
korean_topik_4,k_2244,금지,Forbidden or  prohibitted,geumji
korean_topik_4,k_2245,내지,From A to B,naeji
korean_topik_4,k_2246,달려오다,Come running,dallyeo-oda
korean_topik_4,k_2247,분노,"rage,anger",bunno
korean_topik_4,k_2248,비교,A comparison,bigyo
korean_topik_4,k_2249,소위,What is called for,so-wi
korean_topik_4,k_2250,스치다,Graze past,seuchida
korean_topik_4,k_2251,역사적,Historical,yeoksajeok
korean_topik_4,k_2252,열차,Train,yeolcha
korean_topik_4,k_2253,요즈음,"Recently, nowadays",yojeureum
korean_topik_4,k_2254,유난히,"uncommon,exceptional",yunanhi
korean_topik_4,k_2255,의무,"A duty, an obligation",uimu
korean_topik_4,k_2256,잃어버리다,To lose,ireobeorida
korean_topik_4,k_2257,잠깐,For a little while,jamkkan
korean_topik_4,k_2258,잠들다,Fall asleep,jamdeulda
korean_topik_4,k_2259,정식,"Formality, due form",jeongsik
korean_topik_4,k_2260,조용하다,"To be quiet,still",joyonghada
korean_topik_4,k_2261,즉시,"At once,immediately",jeuksi
korean_topik_4,k_2262,최선,"The best, one’s best",choeseon
korean_topik_4,k_2263,탑,A tower,tap
korean_topik_4,k_2264,한복,Korean traditional clothing,hanbok
korean_topik_4,k_2265,활동하다,"To be active, lead an active life",hwaldonghada
korean_topik_4,k_2266,건축,Construction or  building or  erection,geonchuk
korean_topik_4,k_2267,귀엽다,To be cute,gwiyeopda
korean_topik_4,k_2268,답답하다,Feel anxious,dapdapada
korean_topik_4,k_2269,당황하다,Be confused,danghwanghada
korean_topik_4,k_2270,말,Horse,mal
korean_topik_4,k_2271,밀가루,Flour,milgaru
korean_topik_4,k_2272,바깥,Outside,bakkat
korean_topik_4,k_2273,바지,Pants,baji
korean_topik_4,k_2274,벌리다,"Open, wide",beollida
korean_topik_4,k_2275,보고서,Report,bogoseo
korean_topik_4,k_2276,보관하다,Keep in one’s custody,bogwanhada
korean_topik_4,k_2277,부딪치다,"Collide with, bump against",budichida
korean_topik_4,k_2278,빨래,"washing,laundry",ppallae
korean_topik_4,k_2279,상하다,"damage,injure",sanghada
korean_topik_4,k_2280,설치,"establisment,institution",seolchi
korean_topik_4,k_2281,식용유,Food oil,sigyongyu
korean_topik_4,k_2282,싫어하다,"To dislike, be reluctant (to do)",silheohada
korean_topik_4,k_2283,업종,Types of industry,eopjong
korean_topik_4,k_2284,연출,"Production, presentation",yeonchul
korean_topik_4,k_2285,테이블,Table,teibeul
korean_topik_4,k_2286,트이다,"Get cleared out, open up",teuida
korean_topik_4,k_2287,피곤하다,"To be very tired, exhausted",pigonhada
korean_topik_4,k_2288,한국어,Korean (language),hangugeo
korean_topik_4,k_2289,한자,"Korean character, derived from chinese",hanja
korean_topik_4,k_2290,겁,Fear or  fright,geop
korean_topik_4,k_2291,관리,A government official,gwalli
korean_topik_4,k_2292,국제화,Internationalization,gukje화
korean_topik_4,k_2293,근육,Muscles,geunyuk
korean_topik_4,k_2294,깔리다,To be spread or  overspread,kkallida
korean_topik_4,k_2295,사전,"beforehand,in advance",sajeon
korean_topik_4,k_2296,산소,Oxygen,sanso
korean_topik_4,k_2297,석유,Petroleum,seogyu
korean_topik_4,k_2298,소리치다,"To shout, yell",sorichida
korean_topik_4,k_2299,시,City,si
korean_topik_4,k_2300,신선하다,Fresh,sinseonhada
korean_topik_4,k_2301,안경,Glasses,angyeong
korean_topik_4,k_2302,약속하다,To make a promise,yaksokhada
korean_topik_4,k_2303,연합,"Combination, federacy, union",yeonhap
korean_topik_4,k_2304,인격,"Personality, character",in-gyeok
korean_topik_4,k_2305,장,A chapter in a book,jang
korean_topik_4,k_2306,적,The enemy,jeok
korean_topik_4,k_2307,조심하다,To be careful,josimhada
korean_topik_4,k_2308,질,"Quality, character",jil
korean_topik_4,k_2309,찌르다,"stab,thrust",jjireuda
korean_topik_4,k_2310,책임자,Person responsible,chaegimja
korean_topik_4,k_2311,총,"all,entire,whole",chong
korean_topik_4,k_2312,취미,Hobby,chwimi
korean_topik_4,k_2313,표,"A marker, indication",pyo
korean_topik_4,k_2314,품목,"The name of an article, a list of articles",pumok
korean_topik_4,k_2315,확대되다,To be magnified,hwakdaedoeda
korean_topik_4,k_2316,거실,Living room,geosil
korean_topik_4,k_2317,논,A rice field,non
korean_topik_4,k_2318,덥다,"Be hot, heated",deopda
korean_topik_4,k_2319,바보,Ignorant,babo
korean_topik_4,k_2320,별,Classified by,byeol
korean_topik_4,k_2321,보람,"worth,result",boram
korean_topik_4,k_2322,부작용,"reaction,side effect",bujagyong
korean_topik_4,k_2323,비난,"Criticism, reproach",binan
korean_topik_4,k_2324,신고,"A statement,declaration",singo
korean_topik_4,k_2325,야구,Baseball,yagu
korean_topik_4,k_2326,어떡하다,"To take some measures, to manage somehow",eotteokada
korean_topik_4,k_2327,예상,"Expectation, anticipation; forecast, preconception, prenotion",yesang
korean_topik_4,k_2328,위협,"Menace, threat, intimidation",wihyeop
korean_topik_4,k_2329,이,A tooth,i
korean_topik_4,k_2330,이상,"An ideal, a goal",isang
korean_topik_4,k_2331,잠기다,Sink in water,jamgida
korean_topik_4,k_2332,주고받다,"Give and receive, exchange",jugobata
korean_topik_4,k_2333,주먹,Fist,jumyeok
korean_topik_4,k_2334,지지,"support,backing",jiji
korean_topik_4,k_2335,털다,"To shake off, brush up",teolda
korean_topik_4,k_2336,경고,Warning,gyeonggo
